,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.06451612903225806,0.0
parsopercularis-lh,0.10256410256410256,0.15384615384615385,0.1794871794871795,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.0
parstriangularis-rh,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.14285714285714285,0.21428571428571427,0.047619047619047616,0.0
postcentral-rh,0.0975609756097561,0.14634146341463414,0.1951219512195122,0.17073170731707318,0.14634146341463414,0.1951219512195122,0.04878048780487805,0.0
rostralmiddlefrontal-lh,0.10256410256410256,0.15384615384615385,0.1794871794871795,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.0
rostralmiddlefrontal-rh,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.14285714285714285,0.21428571428571427,0.047619047619047616,0.0
superiortemporal-lh,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
