,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.3706896551724138,0.16379310344827586,0.06896551724137931,0.02586206896551724,0.33620689655172414,0.0,0.034482758620689655,0.0
C3,0.3220338983050847,0.3050847457627119,0.06779661016949153,0.01694915254237288,0.2542372881355932,0.0,0.03389830508474576,0.0
Pz,0.28125,0.1875,0.25,0.0,0.28125,0.0,0.0,0.0
F8,0.005494505494505495,0.0,0.0,0.3901098901098901,0.0,0.2087912087912088,0.2967032967032967,0.0989010989010989
AF7,0.3252032520325203,0.13821138211382114,0.06504065040650407,0.0,0.4715447154471545,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.2926829268292683,0.0,0.3089430894308943,0.2601626016260163,0.13821138211382114
FT7,0.012048192771084338,0.0,0.0,0.3373493975903614,0.0,0.21686746987951808,0.3253012048192771,0.10843373493975904
FC3,0.0,0.0,0.0,0.2535211267605634,0.0,0.2535211267605634,0.2535211267605634,0.23943661971830985
