,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.27941176470588236,0.2426470588235294,0.19117647058823528,0.2867647058823529,0.0,0.0,0.0,0.0
C3,0.2605633802816901,0.2605633802816901,0.20422535211267606,0.2746478873239437,0.0,0.0,0.0,0.0
Pz,0.23333333333333334,0.25833333333333336,0.25,0.25833333333333336,0.0,0.0,0.0,0.0
O1,0.24096385542168675,0.23493975903614459,0.18674698795180722,0.3373493975903614,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.34579439252336447,0.102803738317757,0.3364485981308411,0.21495327102803738
FT7,0.0,0.0,0.0,0.0,0.26666666666666666,0.24444444444444444,0.26666666666666666,0.2222222222222222
PO3,0.0,0.0,0.0,0.0,0.3135593220338983,0.09322033898305085,0.3559322033898305,0.23728813559322035
AF8,0.0,0.0,0.0,0.0,0.26804123711340205,0.1134020618556701,0.31958762886597936,0.29896907216494845
