,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.3698630136986301,0.2465753424657534,0.0,0.3835616438356164,0.0,0.0,0.0,0.0
C3,0.273972602739726,0.3698630136986301,0.0,0.3561643835616438,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.2978723404255319,0.2553191489361702,0.0,0.44680851063829785,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.3,0.35,0.35,0.0
FT7,0.0,0.03076923076923077,0.0,0.0,0.09230769230769231,0.5076923076923077,0.36923076923076925,0.0
PO3,0.0,0.0,0.0,0.0,0.09090909090909091,0.4090909090909091,0.5,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
