,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.5185185185185185,0.0,0.0,0.0,0.0,0.37037037037037035,0.1111111111111111,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.367816091954023,0.0,0.3103448275862069,0.0,0.3218390804597701,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.34615384615384615,0.0,0.3333333333333333,0.0,0.32051282051282054,0.0
FT7,0.5238095238095238,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0
PO3,0.011111111111111112,0.0,0.3333333333333333,0.0,0.3,0.0,0.35555555555555557,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
