,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.2851359167148641,0.20647773279352227,0.1584731058415269,0.19144013880855987,0.02891844997108155,0.021399652978600348,0.020242914979757085,0.08791208791208792
C3,0.20847457627118643,0.3,0.14689265536723164,0.18135593220338983,0.011299435028248588,0.020903954802259886,0.031073446327683617,0.1
Pz,0.1870026525198939,0.1783819628647215,0.28779840848806365,0.15649867374005305,0.05172413793103448,0.015251989389920425,0.034482758620689655,0.08885941644562334
O1,0.21026894865525672,0.20048899755501223,0.14486552567237163,0.2817848410757946,0.03728606356968215,0.039119804400977995,0.0,0.08618581907090464
Fp2,0.03873873873873874,0.016216216216216217,0.06576576576576576,0.05405405405405406,0.4,0.14414414414414414,0.17387387387387387,0.10720720720720721
FT7,0.03571428571428571,0.04251700680272109,0.023809523809523808,0.05697278911564626,0.13180272108843538,0.4192176870748299,0.20493197278911565,0.08503401360544217
PO3,0.026424442609413706,0.042939719240297276,0.046242774566473986,0.0008257638315441783,0.15854665565648224,0.19983484723369116,0.42857142857142855,0.09661436829066887
AF8,0.11535688536409516,0.13338139870223503,0.10021629416005767,0.10165825522710886,0.0821917808219178,0.07426099495313626,0.09084354722422494,0.3020908435472242
