,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.3496932515337423,0.25766871165644173,0.294478527607362,0.0,0.0,0.0,0.0,0.09815950920245399
C3,0.3006993006993007,0.2867132867132867,0.3006993006993007,0.0,0.0,0.0,0.0,0.11188811188811189
Pz,0.3181818181818182,0.2727272727272727,0.3051948051948052,0.0,0.0,0.0,0.0,0.1038961038961039
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5591397849462365,0.10752688172043011,0.24731182795698925,0.08602150537634409
FT7,0.0,0.0,0.0,0.0,0.34375,0.3125,0.25,0.09375
PO3,0.0,0.0,0.0,0.0,0.4262295081967213,0.14754098360655737,0.4098360655737705,0.01639344262295082
AF8,0.21176470588235294,0.21176470588235294,0.21176470588235294,0.0,0.07058823529411765,0.011764705882352941,0.0,0.2823529411764706
