,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.3,0.0,0.35,0.0,0.0,0.0,0.35,0.0
C3,0.0,0.46153846153846156,0.0,0.5,0.0,0.0,0.0,0.038461538461538464
Pz,0.2222222222222222,0.0,0.37037037037037035,0.0,0.0,0.0,0.4074074074074074,0.0
O1,0.0,0.1527777777777778,0.0,0.4305555555555556,0.0,0.125,0.0,0.2916666666666667
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.2916666666666667,0.0,0.375,0.0,0.3333333333333333
PO3,0.11538461538461539,0.0,0.19230769230769232,0.0,0.0,0.0,0.6923076923076923,0.0
AF8,0.0,0.0,0.0,0.3877551020408163,0.0,0.20408163265306123,0.0,0.40816326530612246
