,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.23138297872340424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14760638297872342,0.0,0.02327127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934840425531915,0.16555851063829788,0.0,0.0,0.11436170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049867021276595744,0.0,0.0
Fz,0.0,0.08206831119544591,0.0,0.0825426944971537,0.059297912713472484,0.05313092979127135,0.0,0.07922201138519924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022770398481973434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08111954459203036,0.0,0.0,0.053605313092979126,0.07495256166982922,0.0,0.04838709677419355,0.05218216318785579,0.0,0.0,0.0,0.0,0.0,0.0,0.06973434535104364,0.0,0.08111954459203036,0.07732447817836813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825426944971537,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.06990759341100844,0.0,0.11048613901165126,0.051024507834471676,0.04499799116110888,0.0,0.07071112896745681,0.0,0.0,0.0,0.0,0.0,0.02812374447569305,0.0,0.0,0.0,0.0,0.0,0.0,0.03937324226597027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08356769787063077,0.0,0.0,0.046203294495781436,0.06428284451586982,0.0,0.041783848935315386,0.04499799116110888,0.0,0.0,0.0,0.0,0.0,0.0,0.0831659300924066,0.0,0.08236239453595821,0.06629168340699076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07271996785857775,0.0
FT9,0.0,0.0615,0.0,0.0625,0.097,0.0555,0.0,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605,0.0,0.0,0.092,0.063,0.0,0.0865,0.0905,0.0085,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0605,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0
FC5,0.0,0.07441860465116279,0.0,0.07441860465116279,0.07441860465116279,0.07375415282392027,0.0,0.07441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07441860465116279,0.0,0.0,0.06710963455149502,0.07441860465116279,0.0,0.059800664451827246,0.06511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.06445182724252492,0.0,0.07441860465116279,0.07441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07441860465116279,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.08005684509711038,0.0,0.08337280909521554,0.056371387967787775,0.053055423969682616,0.0,0.08289909995262909,0.0,0.0,0.0,0.0,0.0,0.0037896731406916154,0.0,0.0,0.0,0.0,0.0,0.0,0.026527711984841308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08337280909521554,0.0,0.0,0.050686878256750355,0.0720037896731407,0.0,0.045476077688299386,0.049265750828991,0.0,0.0,0.0,0.0,0.0,0.0,0.07342491710090004,0.0,0.08337280909521554,0.07437233538607295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08195168166745619,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
