,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,lateraloccipital-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6463104325699746,0.0,0.0,0.0,0.27099236641221375,0.0,0.0,0.08269720101781171
frontalpole-rh,0.0,0.46866485013623976,0.0,0.0,0.0,0.0,0.30381471389645776,0.22752043596730245
fusiform-lh,0.0,0.0,0.5477178423236515,0.0,0.0,0.45228215767634855,0.0,0.0
insula-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.24588235294117647,0.0,0.0,0.0,0.6647058823529411,0.0,0.0,0.08941176470588236
parahippocampal-lh,0.0,0.0,0.44693877551020406,0.0,0.0,0.5530612244897959,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.269183922046285,0.0,0.0,0.0,0.0,0.46163215590742995,0.269183922046285
rostralanteriorcingulate-rh,0.06878850102669405,0.16529774127310062,0.0,0.0,0.07802874743326489,0.0,0.2268993839835729,0.46098562628336753
