,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.35811648079306074,0.03903345724907063,0.03469640644361834,0.09665427509293681,0.10718711276332094,0.12391573729863693,0.1332094175960347,0.10718711276332094
frontalpole-rh,0.054078014184397165,0.43617021276595747,0.0,0.0673758865248227,0.16932624113475178,0.07358156028368794,0.1427304964539007,0.05673758865248227
insula-lh,0.09615384615384616,0.0,0.8493589743589743,0.0,0.0,0.0,0.05448717948717949,0.0
insula-rh,0.09026963657678781,0.041031652989449004,0.0,0.3223915592028136,0.19636576787807739,0.13130128956623682,0.0,0.2186400937866354
lateralorbitofrontal-rh,0.08072795146990201,0.0863275781614559,0.0,0.16005599626691555,0.28184787680821277,0.18525431637890807,0.0,0.20578628091460568
rostralanteriorcingulate-lh,0.11500862564692352,0.046578493387004025,0.0,0.1311098332374928,0.2282921219091432,0.24956871765382405,0.015526164462334674,0.21391604370327774
rostralanteriorcingulate-rh,0.2576312576312576,0.19658119658119658,0.03663003663003663,0.0,0.0,0.030525030525030524,0.47863247863247865,0.0
temporalpole-rh,0.08684738955823293,0.03112449799196787,0.0,0.18724899598393574,0.22038152610441766,0.18674698795180722,0.0,0.2876506024096386
