,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.27264692885550157,0.12859036676977464,0.0,0.012814847547503314,0.17322138753866548,0.010605391073795847,0.1926646045072912,0.20945647370746795
frontalpole-rh,0.17420537897310515,0.22677261613691932,0.0,0.003667481662591687,0.21026894865525672,0.0,0.20048899755501223,0.1845965770171149
insula-lh,0.0,0.0,0.6017937219730942,0.16143497757847533,0.0,0.23497757847533632,0.0017937219730941704,0.0
insula-rh,0.0300820419325433,0.0054694621695533276,0.15861440291704648,0.4785779398359161,0.0,0.3272561531449407,0.0,0.0
medialorbitofrontal-rh,0.19076005961251863,0.17287630402384502,0.0,0.0,0.24341778440139095,0.0,0.1972180824639841,0.1957277694982613
parahippocampal-rh,0.023411371237458192,0.0,0.2140468227424749,0.30518394648829433,0.0,0.4080267558528428,0.026755852842809364,0.0225752508361204
rostralanteriorcingulate-lh,0.20204366000928936,0.15513237343241987,0.0,0.0,0.18718067812354855,0.013934045517882025,0.2275894101254064,0.21411983279145377
rostralanteriorcingulate-rh,0.21635277905374367,0.1414790996784566,0.0,0.0,0.18465778594395957,0.011483693155718878,0.2131373449701424,0.23288929719797888
