,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13991769547325103,0.11522633744855967,0.12345679012345678,0.1111111111111111,0.11934156378600823,0.12757201646090535,0.12345679012345678,0.13991769547325103
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.12663755458515283,0.1222707423580786,0.12663755458515283,0.11790393013100436,0.12663755458515283,0.12663755458515283,0.12663755458515283,0.12663755458515283
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.1210762331838565,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.12556053811659193
superiorparietal-lh,0.1282051282051282,0.11965811965811966,0.1282051282051282,0.11538461538461539,0.12393162393162394,0.1282051282051282,0.1282051282051282,0.1282051282051282
superiortemporal-lh,0.12663755458515283,0.1222707423580786,0.12663755458515283,0.11790393013100436,0.12663755458515283,0.12663755458515283,0.12663755458515283,0.12663755458515283
superiortemporal-rh,0.13991769547325103,0.11522633744855967,0.12345679012345678,0.1111111111111111,0.11934156378600823,0.12757201646090535,0.12345679012345678,0.13991769547325103
