,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1285310734463277,0.1228813559322034,0.12429378531073447,0.12146892655367232,0.12429378531073447,0.12570621468926554,0.12429378531073447,0.1285310734463277
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.1251798561151079,0.1251798561151079,0.1251798561151079,0.1237410071942446,0.1251798561151079,0.1251798561151079,0.1251798561151079,0.1251798561151079
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.1251798561151079,0.1251798561151079,0.1251798561151079,0.1237410071942446,0.1251798561151079,0.1251798561151079,0.1251798561151079,0.1251798561151079
superiorparietal-lh,0.12553495007132667,0.12410841654778887,0.12553495007132667,0.12268188302425106,0.12553495007132667,0.12553495007132667,0.12553495007132667,0.12553495007132667
superiortemporal-lh,0.1251798561151079,0.1251798561151079,0.1251798561151079,0.1237410071942446,0.1251798561151079,0.1251798561151079,0.1251798561151079,0.1251798561151079
superiortemporal-rh,0.1285310734463277,0.1228813559322034,0.12429378531073447,0.12146892655367232,0.12429378531073447,0.12570621468926554,0.12429378531073447,0.1285310734463277
