,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.18796992481203006,0.10526315789473684,0.13533834586466165,0.12030075187969924,0.12030075187969924,0.10526315789473684,0.17293233082706766,0.05263157894736842
inferiorparietal-rh,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.07142857142857142
parsopercularis-lh,0.1440677966101695,0.11864406779661017,0.1440677966101695,0.13559322033898305,0.13559322033898305,0.11864406779661017,0.1440677966101695,0.059322033898305086
superiorfrontal-rh,0.13636363636363635,0.12727272727272726,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.12727272727272726,0.13636363636363635,0.06363636363636363
superiorparietal-lh,0.13636363636363635,0.12727272727272726,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.12727272727272726,0.13636363636363635,0.06363636363636363
superiortemporal-lh,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.07142857142857142
superiortemporal-rh,0.17054263565891473,0.10852713178294573,0.13953488372093023,0.12403100775193798,0.12403100775193798,0.10852713178294573,0.17054263565891473,0.05426356589147287
supramarginal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
