,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1323529411764706,0.12058823529411765,0.12352941176470589,0.11764705882352941,0.12352941176470589,0.1264705882352941,0.12352941176470589,0.1323529411764706
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12232415902140673,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12232415902140673,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188
superiorparietal-lh,0.12612612612612611,0.12312312312312312,0.12612612612612611,0.12012012012012012,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611
superiortemporal-lh,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12232415902140673,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188
superiortemporal-rh,0.1323529411764706,0.12058823529411765,0.12352941176470589,0.11764705882352941,0.12352941176470589,0.1264705882352941,0.12352941176470589,0.1323529411764706
