,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.7442922374429224,0.0,0.0,0.2557077625570776
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.3050847457627119,0.0,0.0,0.0,0.0,0.0,0.6949152542372882,0.0
F6,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.73
