,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.4426094137076796,0.0,0.0,0.0,0.08092485549132948,0.35342691990090835,0.12303881090008258,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.15824915824915825,0.0,0.0,0.0,0.6043771043771043,0.23737373737373738,0.0,0.0
Fp2,0.36764705882352944,0.0,0.0,0.0,0.1254325259515571,0.40743944636678203,0.09948096885813149,0.0
AF7,0.24592833876221498,0.0,0.0,0.0,0.0,0.19055374592833876,0.5635179153094463,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
