,Fp1,O2,T8,F4,F8,Fp2,AF7,AF4
Fp1,0.4079822616407982,0.0,0.0,0.0,0.0,0.38137472283813745,0.2106430155210643,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.38288288288288286,0.0,0.0,0.0,0.0,0.4346846846846847,0.18243243243243243,0.0
AF7,0.24433249370277077,0.0,0.0,0.0,0.0,0.20906801007556675,0.5465994962216625,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
