,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.5257352941176471,0.0,0.0,0.0,0.0,0.4742647058823529,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5019455252918288,0.0,0.0,0.0,0.0,0.4980544747081712,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
