,Fp1,O2,T8,F4,F8,Fp2,AF7,AF4
Fp1,0.6787564766839378,0.0,0.0,0.0,0.0,0.046632124352331605,0.27461139896373055,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.5294117647058824,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
AF7,0.06626506024096386,0.0,0.0,0.0,0.0,0.0,0.9337349397590361,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
