,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.4730290456431535,0.0,0.0,0.0,0.0,0.1991701244813278,0.3278008298755187,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.4413145539906103,0.0,0.0,0.0,0.0,0.4507042253521127,0.107981220657277,0.0
AF7,0.2628099173553719,0.0,0.0,0.0,0.0,0.04132231404958678,0.6958677685950413,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
