,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.607940446650124,0.0,0.0,0.0,0.0,0.3325062034739454,0.05955334987593052,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.7049808429118773,0.0421455938697318,0.0,0.25287356321839083
Fp2,0.3080459770114943,0.0,0.0,0.0,0.04597701149425287,0.6459770114942529,0.0,0.0
AF7,0.05612244897959184,0.0,0.0,0.0,0.0,0.0,0.9438775510204082,0.0
F6,0.0,0.0,0.0,0.0,0.37960339943342775,0.0,0.0,0.6203966005665722
