,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.47181008902077154,0.0,0.0,0.0,0.09643916913946587,0.4317507418397626,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2012012012012012,0.0,0.0,0.0,0.4144144144144144,0.3843843843843844,0.0,0.0
Fp2,0.38002594033722437,0.0,0.0,0.0,0.16342412451361868,0.4565499351491569,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
