,Fp1,F7,FT9,TP10,F4,F8,Fp2,AF7
Fp1,0.3981651376146789,0.0,0.0,0.0,0.0,0.0,0.3284403669724771,0.27339449541284405
F7,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5025125628140703,0.49748743718592964,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3656565656565657,0.0,0.0,0.0,0.0,0.0,0.3656565656565657,0.2686868686868687
AF7,0.34813084112149534,0.0,0.0,0.0,0.0,0.0,0.3060747663551402,0.34579439252336447
