,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.5489795918367347,0.0,0.0,0.0,0.0,0.45102040816326533,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4327485380116959,0.0,0.0,0.0,0.0,0.5672514619883041,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
