,Fp1,O2,T8,F4,F8,Fp2,AF7,AF4
Fp1,0.49838187702265374,0.0,0.0,0.0,0.0,0.5016181229773463,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34675615212527966,0.0,0.0,0.0,0.0,0.6532438478747203,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
