,Fp1,F7,Oz,F4,F8,Fp2,AF7,F6
Fp1,0.43911917098445596,0.0,0.0,0.0,0.0,0.16580310880829016,0.3950777202072539,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.7782874617737003,0.0,0.0,0.2217125382262997
Fp2,0.3359173126614987,0.0,0.0,0.0,0.0,0.35400516795865633,0.31007751937984496,0.0
AF7,0.18320146074254412,0.0,0.0,0.0,0.0,0.07181984175289105,0.7449786975045648,0.0
F6,0.0,0.0,0.0,0.0,0.24956369982547993,0.0,0.0,0.7504363001745201
