,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.6027397260273972,0.0547945205479452,0.0,0.0,0.0,0.0,0.3424657534246575,0.0
inferiorparietal-rh,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.38636363636363635,0.22727272727272727,0.38636363636363635,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.08823529411764706,0.29411764705882354,0.3235294117647059,0.29411764705882354,0.0,0.0
superiortemporal-lh,0.0,0.0,0.04081632653061224,0.3673469387755102,0.22448979591836735,0.3673469387755102,0.0,0.0
superiortemporal-rh,0.4642857142857143,0.08928571428571429,0.0,0.0,0.0,0.0,0.44642857142857145,0.0
supramarginal-lh,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
