subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S47,Sess02,MOTOR_EXECUTION-LEFT,0.9990151000267506,1.0000000000000002,0.99763302254735,1.0004810328744107,bootstrap,critical,rtwin_delta
S47,Sess02,MOTOR_EXECUTION-RIGHT,1.0025734795804406,1.0000000000000009,0.9968461592979229,1.0092834948932317,bootstrap,critical,rtwin_delta
S47,Sess02,MOTOR_IMAGERY-LEFT,0.998767210997599,1.0000000000000004,0.9969570267061246,1.0003613898442114,bootstrap,critical,rtwin_delta
S47,Sess02,MOTOR_IMAGERY-RIGHT,0.9982685285581501,0.9999999999999998,0.9964733423046771,1.0000075695565718,bootstrap,critical,rtwin_delta
S47,Sess02,MOTOR_EXECUTION,1.0007942898035957,1.0000000000000004,0.9972395909226364,1.0048822638838213,bootstrap,critical,rtwin_delta
S47,Sess02,MOTOR_IMAGERY,0.9985178697778745,1.0,0.9967151845054009,1.0001844797003916,bootstrap,critical,rtwin_delta
S47,Sess02,LEFT,0.9988911555121749,1.0000000000000004,0.9972950246267374,1.0004212113593112,bootstrap,critical,rtwin_delta
S47,Sess02,RIGHT,1.0004210040692953,1.0000000000000004,0.9966597508013,1.0046455322249017,bootstrap,critical,rtwin_delta
S47,Sess02,LEFT_vs_RIGHT,-0.0015298485571204612,0.0,-0.0073505075981643575,0.003761460558011187,bootstrap,delta,rtwin_delta
S47,Sess02,IMAGERY_vs_EXECUTION,-0.0022764200257212597,0.0,-0.008167079378420428,0.002944888777755228,bootstrap,delta,rtwin_delta
S47,Sess02,ME_LEFT_vs_ME_RIGHT,-0.003558379553689983,0.0,-0.01165047234588168,0.0036348735764878404,bootstrap,delta,rtwin_delta
S47,Sess02,MI_LEFT_vs_MI_RIGHT,0.0004986824394489497,0.0,-0.0030505428504471466,0.0038880475395343117,bootstrap,delta,rtwin_delta
