,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
parsopercularis-lh,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.29411764705882354
parstriangularis-rh,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.35294117647058826
postcentral-lh,0.0,0.0,0.0,0.4909090909090909,0.0,0.0,0.509090909090909,0.0
rostralmiddlefrontal-rh,0.47058823529411764,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.0,0.4745762711864407,0.0,0.0,0.5254237288135594,0.0
superiortemporal-rh,0.0,0.12962962962962962,0.3148148148148148,0.0,0.0,0.0,0.0,0.5555555555555556
