,F7,FT9,P7,CP2,Fp2,PO3,F6,AF8
F7,0.22093023255813954,0.20930232558139536,0.0,0.22093023255813954,0.10465116279069768,0.0,0.2441860465116279,0.0
FT9,0.23255813953488372,0.22093023255813954,0.0,0.20930232558139536,0.10465116279069768,0.0,0.23255813953488372,0.0
P7,0.0,0.023255813953488372,0.3023255813953488,0.0,0.0,0.3488372093023256,0.0,0.32558139534883723
CP2,0.20481927710843373,0.1927710843373494,0.0,0.25301204819277107,0.0963855421686747,0.0,0.25301204819277107,0.0
Fp2,0.20930232558139536,0.18604651162790697,0.0,0.20930232558139536,0.18604651162790697,0.0,0.20930232558139536,0.0
PO3,0.010638297872340425,0.02127659574468085,0.14893617021276595,0.0,0.0,0.44680851063829785,0.0,0.3723404255319149
F6,0.20652173913043478,0.1956521739130435,0.0,0.25,0.09782608695652174,0.0,0.25,0.0
AF8,0.0,0.012048192771084338,0.1686746987951807,0.0,0.0,0.43373493975903615,0.0,0.3855421686746988
