,Fp1,TP9,TP10,CP2,Fp2,PO4,PO8,P6
Fp1,0.28,0.0,0.19333333333333333,0.02666666666666667,0.28,0.0,0.22,0.0
TP9,0.0,0.3,0.0,0.0,0.0,0.35,0.0,0.35
TP10,0.24347826086956523,0.008695652173913044,0.23478260869565218,0.034782608695652174,0.24347826086956523,0.0,0.22608695652173913,0.008695652173913044
CP2,0.20833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0,0.20833333333333334,0.0
Fp2,0.28,0.0,0.19333333333333333,0.02666666666666667,0.28,0.0,0.22,0.0
PO4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.4
PO8,0.2578125,0.0,0.21875,0.03125,0.2578125,0.0,0.234375,0.0
P6,0.0,0.18840579710144928,0.0,0.0,0.0,0.36231884057971014,0.0,0.4492753623188406
