,Fp1,FT9,TP9,F8,AF7,F6,AF8,AF4
Fp1,0.6056338028169014,0.056338028169014086,0.014084507042253521,0.014084507042253521,0.30985915492957744,0.0,0.0,0.0
FT9,0.35714285714285715,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
TP9,0.0,0.0,0.2,0.25,0.0,0.25,0.25,0.05
F8,0.0,0.0,0.125,0.25,0.0,0.28125,0.28125,0.0625
AF7,0.48936170212765956,0.0851063829787234,0.0,0.0,0.425531914893617,0.0,0.0,0.0
F6,0.0,0.0,0.06521739130434782,0.15217391304347827,0.0,0.34782608695652173,0.391304347826087,0.043478260869565216
AF8,0.0,0.0,0.05263157894736842,0.12280701754385964,0.0,0.2982456140350877,0.49122807017543857,0.03508771929824561
AF4,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
