,Fp1,FT9,TP9,F8,AF7,F6,AF8,AF4
Fp1,0.4230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.5
FT9,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.375
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365,0.0
AF7,0.0,0.0,0.0,0.1,0.4,0.3,0.2,0.0
F6,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
AF8,0.0,0.0,0.0,0.2,0.4,0.1,0.3,0.0
AF4,0.2553191489361702,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.7021276595744681
