,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-rh,isthmuscingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.13131313131313133,0.1414141414141414,0.09090909090909091,0.1414141414141414,0.1111111111111111,0.12121212121212122,0.1414141414141414,0.12121212121212122
entorhinal-lh,0.13,0.14,0.09,0.14,0.11,0.12,0.15,0.12
frontalpole-rh,0.11827956989247312,0.11827956989247312,0.15053763440860216,0.10752688172043011,0.13978494623655913,0.12903225806451613,0.10752688172043011,0.12903225806451613
fusiform-lh,0.13043478260869565,0.14130434782608695,0.08695652173913043,0.14130434782608695,0.10869565217391304,0.11956521739130435,0.15217391304347827,0.11956521739130435
inferiortemporal-lh,0.12745098039215685,0.12745098039215685,0.10784313725490197,0.11764705882352941,0.12745098039215685,0.13725490196078433,0.11764705882352941,0.13725490196078433
insula-rh,0.13725490196078433,0.13725490196078433,0.09803921568627451,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12745098039215685,0.12745098039215685
isthmuscingulate-rh,0.13043478260869565,0.14130434782608695,0.08695652173913043,0.14130434782608695,0.10869565217391304,0.11956521739130435,0.15217391304347827,0.11956521739130435
temporalpole-rh,0.13725490196078433,0.13725490196078433,0.09803921568627451,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12745098039215685,0.12745098039215685
