,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.13131313131313133,0.13131313131313133,0.1111111111111111,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.12121212121212122,0.1111111111111111
caudalanteriorcingulate-rh,0.13131313131313133,0.13131313131313133,0.1111111111111111,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.12121212121212122,0.1111111111111111
lateralorbitofrontal-lh,0.1125,0.1125,0.1625,0.1375,0.1,0.1125,0.1,0.1625
paracentral-lh,0.12244897959183673,0.12244897959183673,0.1326530612244898,0.14285714285714285,0.11224489795918367,0.12244897959183673,0.11224489795918367,0.1326530612244898
paracentral-rh,0.13861386138613863,0.13861386138613863,0.09900990099009901,0.12871287128712872,0.12871287128712872,0.13861386138613863,0.12871287128712872,0.09900990099009901
posteriorcingulate-lh,0.13131313131313133,0.13131313131313133,0.1111111111111111,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.12121212121212122,0.1111111111111111
posteriorcingulate-rh,0.13861386138613863,0.13861386138613863,0.09900990099009901,0.12871287128712872,0.12871287128712872,0.13861386138613863,0.12871287128712872,0.09900990099009901
rostralanteriorcingulate-lh,0.1125,0.1125,0.1625,0.1375,0.1,0.1125,0.1,0.1625
