,Fp1,O1,FC2,Fp2,AFz,AF8,AF4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.49514563106796117,0.0,0.0,0.5048543689320388,0.0,0.0
Fp2,0.0,0.0,0.0,0.4606741573033708,0.0898876404494382,0.0,0.0,0.449438202247191
AFz,0.0,0.0,0.0,0.2916666666666667,0.3333333333333333,0.0,0.0,0.375
AF8,0.0,0.0,0.3132530120481928,0.0,0.0,0.6867469879518072,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.41,0.08,0.0,0.0,0.51
