,Fp1,O1,FC2,Fp2,AFz,AF8,AF4,FCz
Fp1,0.325,0.0,0.0,0.15,0.225,0.0,0.0,0.3
O1,0.0,0.4939759036144578,0.5060240963855421,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.21212121212121213,0.7878787878787878,0.0,0.0,0.0,0.0,0.0
Fp2,0.25925925925925924,0.0,0.0,0.2222222222222222,0.25925925925925924,0.0,0.0,0.25925925925925924
AFz,0.2857142857142857,0.0,0.0,0.17142857142857143,0.2571428571428571,0.0,0.0,0.2857142857142857
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.325,0.0,0.0,0.15,0.225,0.0,0.0,0.3
