,Fp1,O1,FC2,Fp2,AFz,AF8,AF4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.3274336283185841,0.336283185840708,0.0,0.0,0.336283185840708,0.0,0.0
FC2,0.0,0.18627450980392157,0.46568627450980393,0.0,0.0,0.3480392156862745,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2122905027932961,0.39664804469273746,0.0,0.0,0.39106145251396646,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
