,Fp1,TP9,TP10,FT10,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.5284552845528455,0.0,0.0,0.3089430894308943,0.0,0.16260162601626016
FT10,0.0,0.0,0.0,0.5625,0.0,0.0,0.4375,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.4,0.0,0.0,0.3894736842105263,0.0,0.21052631578947367
AF8,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0
AF4,0.0,0.0,0.3389830508474576,0.0,0.0,0.3389830508474576,0.0,0.3220338983050847
