,Fp1,O1,FC2,Fp2,AFz,AF8,AF4,FCz
Fp1,0.3072599531615925,0.0,0.01920374707259953,0.24028103044496488,0.18548009367681498,0.15878220140515223,0.0,0.08899297423887588
O1,0.0,0.4658573596358118,0.12139605462822459,0.0,0.0,0.057663125948406675,0.29893778452200304,0.05614567526555387
FC2,0.02911931818181818,0.056818181818181816,0.6079545454545454,0.028409090909090908,0.002840909090909091,0.11221590909090909,0.16264204545454544,0.0
Fp2,0.22478898267436695,0.0,0.0173256330519769,0.34606841403820526,0.19102621057307864,0.12483340737450022,0.003109729009329187,0.09284762327854287
AFz,0.2112676056338028,0.0,0.0016251354279523294,0.2323943661971831,0.3163596966413868,0.1668472372697725,0.0,0.07150595882990249
AF8,0.16405135520684735,0.01806942463147884,0.07465525439847837,0.1345696623870661,0.14835948644793154,0.3590109367570138,0.0,0.10128388017118402
AF4,0.0,0.16584158415841585,0.18894389438943895,0.006600660066006601,0.0,0.0,0.5552805280528053,0.08333333333333333
FCz,0.10582908885116016,0.020939445387662705,0.0,0.12054329371816638,0.07470288624787776,0.12054329371816638,0.05715902659875495,0.5002829654782116
