,Fp1,O1,FC2,Fp2,AFz,AF8,AF4,FCz
Fp1,0.3655913978494624,0.0,0.0,0.25806451612903225,0.3763440860215054,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33793103448275863,0.0,0.0,0.32413793103448274,0.33793103448275863,0.0,0.0,0.0
AFz,0.35233160621761656,0.0,0.0,0.24870466321243523,0.39896373056994816,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.49557522123893805,0.504424778761062
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.43846153846153846,0.5615384615384615
