,Fp1,O1,FC2,Fp2,AFz,AF8,AF4,FCz
Fp1,0.3592814371257485,0.0,0.0,0.0,0.0,0.31137724550898205,0.0,0.32934131736526945
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33766233766233766,0.0,0.0,0.0,0.0,0.33116883116883117,0.0,0.33116883116883117
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.33974358974358976,0.0,0.0,0.0,0.0,0.3141025641025641,0.0,0.34615384615384615
