,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-rh,0.34285714285714286,0.11428571428571428,0.1,0.0,0.17142857142857143,0.04285714285714286,0.12857142857142856,0.1
postcentral-lh,0.09615384615384616,0.3557692307692308,0.11538461538461539,0.125,0.14423076923076922,0.0,0.11538461538461539,0.04807692307692308
postcentral-rh,0.10294117647058823,0.1323529411764706,0.47058823529411764,0.1323529411764706,0.11764705882352941,0.0,0.04411764705882353,0.0
precentral-lh,0.0,0.1774193548387097,0.14516129032258066,0.5483870967741935,0.04838709677419355,0.0,0.0,0.08064516129032258
superiorfrontal-lh,0.1276595744680851,0.1702127659574468,0.10638297872340426,0.02127659574468085,0.425531914893617,0.0,0.09574468085106383,0.05319148936170213
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.030303030303030304,0.7272727272727273,0.0,0.24242424242424243
superiorparietal-lh,0.109375,0.203125,0.109375,0.0,0.140625,0.03125,0.40625,0.0
superiorparietal-rh,0.14285714285714285,0.08928571428571429,0.0,0.08928571428571429,0.08928571428571429,0.10714285714285714,0.0,0.48214285714285715
