,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.6451612903225806,0.0,0.0,0.0,0.1935483870967742,0.16129032258064516,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.75,0.0,0.0625,0.0625,0.125,0.0,0.0
postcentral-lh,0.0,0.0,0.7916666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,0.125
postcentral-rh,0.0,0.13793103448275862,0.0,0.7931034482758621,0.06896551724137931,0.0,0.0,0.0
precentral-lh,0.10526315789473684,0.0,0.0,0.0,0.543859649122807,0.12280701754385964,0.22807017543859648,0.0
superiorfrontal-rh,0.10526315789473684,0.07017543859649122,0.05263157894736842,0.0,0.12280701754385964,0.6491228070175439,0.0,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.20512820512820512,0.0,0.7948717948717948,0.0
superiorparietal-rh,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75
