,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.06074766355140187,0.045171339563862926,0.045171339563862926,0.05763239875389408,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0529595015576324,0.0,0.0,0.0,0.05451713395638629,0.0,0.0,0.0514018691588785,0.0529595015576324,0.0,0.0,0.0,0.0,0.0,0.04205607476635514,0.045171339563862926,0.0,0.0,0.0,0.0,0.0,0.0529595015576324,0.0,0.04672897196261682,0.0,0.0,0.0,0.04984423676012461,0.05763239875389408,0.0,0.0514018691588785,0.0,0.0,0.048286604361370715,0.0,0.0,0.028037383177570093,0.00778816199376947,0.0,0.0514018691588785,0.04672897196261682,0.0
F3,0.043973941368078175,0.050488599348534204,0.05211726384364821,0.043973941368078175,0.0,0.0,0.0,0.0,0.0,0.05211726384364821,0.05211726384364821,0.0,0.0,0.0,0.05211726384364821,0.0,0.0,0.05211726384364821,0.05211726384364821,0.0,0.0,0.0,0.0,0.0,0.050488599348534204,0.05211726384364821,0.0,0.0,0.0,0.0,0.0,0.050488599348534204,0.0,0.05211726384364821,0.0,0.0,0.0,0.05211726384364821,0.048859934853420196,0.0,0.05211726384364821,0.0,0.0,0.05211726384364821,0.0,0.0,0.03420195439739414,0.0,0.0,0.05211726384364821,0.05211726384364821,0.0
F7,0.04160246533127889,0.04776579352850539,0.05238828967642527,0.04160246533127889,0.0,0.0,0.0,0.0,0.0,0.053929121725731895,0.053929121725731895,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.053929121725731895,0.053929121725731895,0.0,0.0,0.0,0.0,0.0,0.05238828967642527,0.053929121725731895,0.0,0.0,0.0,0.0,0.0,0.04776579352850539,0.0,0.05084745762711865,0.0,0.0,0.0,0.05238828967642527,0.046224961479198766,0.0,0.05238828967642527,0.0,0.0,0.053929121725731895,0.0,0.0,0.032357473035439135,0.0,0.0,0.053929121725731895,0.053929121725731895,0.0
FT9,0.05669291338582677,0.04566929133858268,0.04566929133858268,0.05669291338582677,0.0,0.0,0.0,0.0,0.0,0.05196850393700787,0.05354330708661417,0.0,0.0,0.0,0.05511811023622047,0.0,0.0,0.05196850393700787,0.05354330708661417,0.0,0.0,0.0,0.0,0.0,0.04251968503937008,0.04566929133858268,0.0,0.0,0.0,0.0,0.0,0.05354330708661417,0.0,0.047244094488188976,0.0,0.0,0.0,0.050393700787401574,0.05826771653543307,0.0,0.05196850393700787,0.0,0.0,0.048818897637795275,0.0,0.0,0.028346456692913385,0.0031496062992125984,0.0,0.05196850393700787,0.047244094488188976,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.04743083003952569,0.0,0.04743083003952569,0.0,0.0,0.04743083003952569,0.04743083003952569,0.04743083003952569,0.0,0.04743083003952569,0.029644268774703556,0.0,0.0,0.043478260869565216,0.011857707509881422,0.04743083003952569,0.0,0.04743083003952569,0.0,0.0,0.04743083003952569,0.039525691699604744,0.0,0.009881422924901186,0.041501976284584984,0.0,0.04743083003952569,0.0,0.04743083003952569,0.04743083003952569,0.0,0.0,0.0,0.0,0.0,0.04743083003952569,0.04743083003952569,0.0,0.0,0.0,0.0,0.019762845849802372,0.04743083003952569,0.0,0.0,0.04743083003952569
C3,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.04819277108433735,0.0,0.04969879518072289,0.0,0.0,0.04969879518072289,0.04969879518072289,0.04969879518072289,0.0,0.04969879518072289,0.024096385542168676,0.0,0.0,0.0391566265060241,0.016566265060240965,0.04819277108433735,0.0,0.04969879518072289,0.0,0.0,0.04969879518072289,0.03614457831325301,0.0,0.007530120481927711,0.03765060240963856,0.0,0.045180722891566265,0.0,0.04819277108433735,0.04969879518072289,0.0,0.0,0.0,0.0,0.0,0.04969879518072289,0.043674698795180725,0.0,0.0,0.0,0.0,0.022590361445783132,0.04969879518072289,0.0,0.0,0.04969879518072289
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0019342359767891683,0.0,0.0,0.0,0.0,0.02321083172147002,0.031914893617021274,0.0,0.0735009671179884,0.0,0.0,0.04932301740812379,0.07446808510638298,0.06479690522243714,0.0,0.07446808510638298,0.015473887814313346,0.0,0.0,0.025145067698259187,0.013539651837524178,0.03288201160541586,0.0,0.06769825918762089,0.0,0.0,0.0367504835589942,0.024177949709864602,0.0,0.004835589941972921,0.02611218568665377,0.0,0.0367504835589942,0.0,0.0367504835589942,0.035783365570599614,0.0,0.0,0.0,0.0,0.0,0.05029013539651837,0.031914893617021274,0.0,0.0,0.0,0.0,0.02321083172147002,0.07059961315280464,0.0,0.0,0.07446808510638298
CP5,0.03753026634382567,0.0387409200968523,0.0423728813559322,0.03753026634382567,0.0,0.0,0.0,0.0,0.0,0.07869249394673124,0.0811138014527845,0.0,0.0,0.0,0.044794188861985475,0.0,0.0,0.0774818401937046,0.0774818401937046,0.0,0.0,0.0,0.0,0.0,0.044794188861985475,0.04721549636803874,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,0.0423728813559322,0.0,0.0,0.0,0.04600484261501211,0.04116222760290557,0.0,0.04600484261501211,0.0,0.0,0.04963680387409201,0.0,0.0,0.025423728813559324,0.0,0.0,0.05084745762711865,0.048426150121065374,0.0
CP1,0.03760282021151586,0.03760282021151586,0.041128084606345476,0.03760282021151586,0.0,0.0,0.0,0.0,0.0,0.07873090481786134,0.09283196239717979,0.0,0.0,0.0,0.04465334900117509,0.0,0.0,0.07755581668625147,0.07755581668625147,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.045828437132784956,0.0,0.0,0.0,0.0,0.0,0.04230317273795535,0.0,0.041128084606345476,0.0,0.0,0.0,0.04465334900117509,0.041128084606345476,0.0,0.045828437132784956,0.0,0.0,0.0481786133960047,0.0,0.0,0.024676850763807285,0.0,0.0,0.05052878965922444,0.04700352526439483,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.027906976744186046,0.03837209302325582,0.0,0.05930232558139535,0.0,0.0,0.056976744186046514,0.05930232558139535,0.05930232558139535,0.0,0.05930232558139535,0.018604651162790697,0.0,0.0,0.030232558139534883,0.01627906976744186,0.03953488372093023,0.0,0.05930232558139535,0.0,0.0,0.044186046511627906,0.029069767441860465,0.0,0.005813953488372093,0.030232558139534883,0.0,0.04186046511627907,0.0,0.044186046511627906,0.04302325581395349,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,0.03837209302325582,0.0,0.0,0.0,0.0,0.02441860465116279,0.05930232558139535,0.0,0.0,0.05930232558139535
P7,0.0018248175182481751,0.0,0.0,0.0,0.0,0.021897810218978103,0.030109489051094892,0.0,0.07116788321167883,0.0,0.0,0.046532846715328466,0.09032846715328467,0.06113138686131387,0.0,0.08394160583941605,0.014598540145985401,0.0,0.0,0.023722627737226276,0.012773722627737226,0.03102189781021898,0.0,0.06386861313868614,0.0,0.0,0.03467153284671533,0.02281021897810219,0.0,0.004562043795620438,0.024635036496350366,0.0,0.03467153284671533,0.0,0.03467153284671533,0.03375912408759124,0.0,0.0,0.0,0.0,0.0,0.048357664233576646,0.030109489051094892,0.0,0.0,0.0,0.0,0.021897810218978103,0.0666058394160584,0.0,0.0,0.09032846715328467
O1,0.0,0.0,0.0,0.0,0.0,0.02459016393442623,0.03381147540983607,0.0,0.06864754098360656,0.0,0.0,0.05122950819672131,0.06864754098360656,0.06659836065573771,0.0,0.06864754098360656,0.01639344262295082,0.0,0.0,0.02663934426229508,0.014344262295081968,0.03483606557377049,0.0,0.06864754098360656,0.0,0.0,0.0389344262295082,0.025614754098360656,0.0,0.005122950819672131,0.02663934426229508,0.0,0.03790983606557377,0.0,0.0389344262295082,0.03790983606557377,0.0,0.0,0.0,0.0,0.0,0.05225409836065574,0.03381147540983607,0.0,0.0,0.0,0.0,0.022540983606557378,0.06864754098360656,0.0,0.0,0.06864754098360656
Oz,0.046089385474860335,0.0446927374301676,0.04888268156424581,0.046089385474860335,0.0,0.0,0.0,0.0,0.0,0.05446927374301676,0.055865921787709494,0.0,0.0,0.0,0.05446927374301676,0.0,0.0,0.05446927374301676,0.055865921787709494,0.0,0.0,0.0,0.0,0.0,0.046089385474860335,0.04888268156424581,0.0,0.0,0.0,0.0,0.0,0.051675977653631286,0.0,0.04888268156424581,0.0,0.0,0.0,0.05307262569832402,0.05027932960893855,0.0,0.05446927374301676,0.0,0.0,0.051675977653631286,0.0,0.0,0.029329608938547486,0.0,0.0,0.05446927374301676,0.05027932960893855,0.0
O2,0.001851851851851852,0.0,0.0,0.0,0.0,0.022222222222222223,0.030555555555555555,0.0,0.07222222222222222,0.0,0.0,0.04722222222222222,0.08518518518518518,0.062037037037037036,0.0,0.08333333333333333,0.014814814814814815,0.0,0.0,0.024074074074074074,0.012962962962962963,0.03148148148148148,0.0,0.06481481481481481,0.0,0.0,0.03518518518518519,0.023148148148148147,0.0,0.004629629629629629,0.025,0.0,0.03518518518518519,0.0,0.03518518518518519,0.03425925925925926,0.0,0.0,0.0,0.0,0.0,0.049074074074074076,0.030555555555555555,0.0,0.0,0.0,0.0,0.022222222222222223,0.06759259259259259,0.0,0.0,0.08518518518518518
P8,0.0,0.0,0.0,0.0,0.0,0.04776119402985075,0.04776119402985075,0.0,0.04776119402985075,0.0,0.0,0.04776119402985075,0.04776119402985075,0.04776119402985075,0.0,0.04776119402985075,0.04477611940298507,0.0,0.0,0.041791044776119404,0.0,0.04776119402985075,0.0,0.04776119402985075,0.0,0.0,0.04776119402985075,0.04776119402985075,0.0,0.0,0.04776119402985075,0.0,0.04776119402985075,0.0,0.04776119402985075,0.04776119402985075,0.0,0.0,0.0,0.0,0.0,0.04776119402985075,0.04776119402985075,0.0,0.0,0.0,0.0,0.005970149253731343,0.04776119402985075,0.0,0.0,0.04776119402985075
TP10,0.037575757575757575,0.03878787878787879,0.04242424242424243,0.037575757575757575,0.0,0.0,0.0,0.0,0.0,0.07878787878787878,0.08,0.0,0.0,0.0,0.044848484848484846,0.0,0.0,0.07757575757575758,0.07757575757575758,0.0,0.0,0.0,0.0,0.0,0.044848484848484846,0.04727272727272727,0.0,0.0,0.0,0.0,0.0,0.04242424242424243,0.0,0.04242424242424243,0.0,0.0,0.0,0.04606060606060606,0.041212121212121214,0.0,0.04606060606060606,0.0,0.0,0.0496969696969697,0.0,0.0,0.025454545454545455,0.0,0.0,0.05090909090909091,0.048484848484848485,0.0
CP6,0.03827751196172249,0.03827751196172249,0.041866028708133975,0.03827751196172249,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.08014354066985646,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.07775119617224881,0.07775119617224881,0.0,0.0,0.0,0.0,0.0,0.04425837320574163,0.04665071770334928,0.0,0.0,0.0,0.0,0.0,0.0430622009569378,0.0,0.041866028708133975,0.0,0.0,0.0,0.045454545454545456,0.041866028708133975,0.0,0.04665071770334928,0.0,0.0,0.04904306220095694,0.0,0.0,0.025119617224880382,0.0,0.0,0.05143540669856459,0.04784688995215311,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.03717472118959108,0.046468401486988845,0.0,0.048327137546468404,0.0,0.0,0.048327137546468404,0.048327137546468404,0.048327137546468404,0.0,0.048327137546468404,0.022304832713754646,0.0,0.0,0.046468401486988845,0.020446096654275093,0.048327137546468404,0.0,0.048327137546468404,0.0,0.0,0.048327137546468404,0.031598513011152414,0.0,0.00929368029739777,0.03345724907063197,0.0,0.048327137546468404,0.0,0.048327137546468404,0.048327137546468404,0.0,0.0,0.0,0.0,0.0,0.048327137546468404,0.048327137546468404,0.0,0.0,0.0,0.0,0.027881040892193308,0.048327137546468404,0.0,0.0,0.048327137546468404
T8,0.0,0.0,0.0,0.0,0.0,0.01532567049808429,0.034482758620689655,0.0,0.05363984674329502,0.0,0.0,0.05363984674329502,0.05363984674329502,0.05363984674329502,0.0,0.05363984674329502,0.0,0.0,0.0,0.034482758620689655,0.04980842911877394,0.04597701149425287,0.0,0.05363984674329502,0.0,0.0,0.05363984674329502,0.0038314176245210726,0.0,0.007662835249042145,0.007662835249042145,0.0,0.05363984674329502,0.0,0.05363984674329502,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.05363984674329502,0.05363984674329502,0.0,0.0,0.0,0.0,0.05363984674329502,0.05363984674329502,0.0,0.0,0.05363984674329502
FT10,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.043859649122807015,0.0,0.049707602339181284,0.0,0.0,0.049707602339181284,0.049707602339181284,0.049707602339181284,0.0,0.049707602339181284,0.023391812865497075,0.0,0.0,0.038011695906432746,0.02046783625730994,0.04824561403508772,0.0,0.049707602339181284,0.0,0.0,0.049707602339181284,0.03216374269005848,0.0,0.007309941520467836,0.033625730994152045,0.0,0.04824561403508772,0.0,0.049707602339181284,0.049707602339181284,0.0,0.0,0.0,0.0,0.0,0.049707602339181284,0.04678362573099415,0.0,0.0,0.0,0.0,0.02631578947368421,0.049707602339181284,0.0,0.0,0.049707602339181284
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.002034587995930824,0.0,0.0,0.0,0.0,0.024415055951169887,0.03255340793489318,0.0,0.07019328585961343,0.0,0.0,0.04984740590030519,0.07019328585961343,0.06408952187182096,0.0,0.07019328585961343,0.01627670396744659,0.0,0.0,0.026449643947100712,0.014242115971515769,0.03458799593082401,0.0,0.06917599186164802,0.0,0.0,0.038657171922685654,0.024415055951169887,0.0,0.00508646998982706,0.0254323499491353,0.0,0.038657171922685654,0.0,0.038657171922685654,0.03662258392675483,0.0,0.0,0.0,0.0,0.0,0.0508646998982706,0.0335707019328586,0.0,0.0,0.0,0.0,0.024415055951169887,0.06917599186164802,0.0,0.0,0.07019328585961343
