,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.0418552036199095,0.041289592760180995,0.042986425339366516,0.0,0.042986425339366516,0.0,0.04072398190045249,0.0,0.042986425339366516,0.0,0.038461538461538464,0.034502262443438916,0.042986425339366516,0.0011312217194570137,0.042986425339366516,0.0,0.0,0.0,0.0,0.04242081447963801,0.0418552036199095,0.03676470588235294,0.003959276018099547,0.033936651583710405,0.0,0.0,0.0,0.0,0.006221719457013574,0.0,0.0,0.0,0.0418552036199095,0.006787330316742082,0.042986425339366516,0.020361990950226245,0.0,0.042986425339366516,0.002828054298642534,0.033936651583710405,0.02771493212669683,0.0,0.04242081447963801,0.0,0.0,0.014705882352941176,0.026018099547511313,0.04072398190045249,0.035633484162895926,0.0,0.01753393665158371,0.025452488687782805
F3,0.03327417923691216,0.047471162377994675,0.047471162377994675,0.00044365572315882877,0.04835847382431233,0.0,0.03904170363797693,0.0,0.048802129547471165,0.0,0.04480922803904171,0.031055900621118012,0.04835847382431233,0.0,0.048802129547471165,0.0,0.0,0.0,0.0,0.03460514640638864,0.032830523513753325,0.04081632653061224,0.0022182786157941437,0.030612244897959183,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.00044365572315882877,0.048802129547471165,0.006654835847382431,0.048802129547471165,0.015971606033717833,0.0,0.04525288376220053,0.00354924578527063,0.03327417923691216,0.024844720496894408,0.0,0.03637976929902396,0.0,0.0,0.012866015971606033,0.024401064773735583,0.04614019520851819,0.03194321206743567,0.0,0.013753327417923691,0.021739130434782608
F7,0.034420289855072464,0.04574275362318841,0.04891304347826087,0.0,0.049818840579710144,0.0,0.0384963768115942,0.0,0.049818840579710144,0.0,0.043025362318840576,0.029891304347826088,0.050271739130434784,0.001358695652173913,0.049818840579710144,0.0,0.0,0.0,0.0,0.035778985507246376,0.033967391304347824,0.03894927536231884,0.0036231884057971015,0.029438405797101448,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.04755434782608696,0.00588768115942029,0.049818840579710144,0.016304347826086956,0.0,0.049365942028985504,0.002717391304347826,0.03215579710144927,0.024456521739130436,0.0,0.03713768115942029,0.0,0.0,0.012228260869565218,0.02309782608695652,0.044384057971014496,0.030797101449275364,0.0,0.014039855072463768,0.021286231884057972
FT9,0.0,0.004137931034482759,0.001379310344827586,0.05931034482758621,0.001379310344827586,0.04275862068965517,0.002758620689655172,0.0496551724137931,0.002758620689655172,0.05379310344827586,0.009655172413793104,0.004137931034482759,0.001379310344827586,0.044137931034482755,0.002758620689655172,0.05379310344827586,0.04827586206896552,0.0,0.0496551724137931,0.0,0.0,0.006896551724137931,0.011034482758620689,0.004137931034482759,0.044137931034482755,0.03586206896551724,0.04689655172413793,0.011034482758620689,0.004137931034482759,0.05379310344827586,0.04827586206896552,0.05931034482758621,0.002758620689655172,0.02620689655172414,0.002758620689655172,0.0,0.022068965517241378,0.0,0.037241379310344824,0.005517241379310344,0.004137931034482759,0.028965517241379312,0.001379310344827586,0.04827586206896552,0.016551724137931035,0.004137931034482759,0.004137931034482759,0.004137931034482759,0.004137931034482759,0.02620689655172414,0.0,0.004137931034482759
FC5,0.03292894280762565,0.04549393414211438,0.047660311958405546,0.0,0.053726169844020795,0.0,0.03726169844020797,0.0,0.053292894280762566,0.0,0.043760831889081454,0.02902946273830156,0.05459272097053726,0.0012998266897746968,0.053292894280762566,0.0,0.0,0.0,0.0,0.03422876949740035,0.03249566724436742,0.03986135181975736,0.0034662045060658577,0.02859618717504333,0.0,0.0,0.0,0.0,0.005199306759098787,0.0,0.0,0.0,0.04679376083188908,0.005632582322357019,0.0524263431542461,0.01559792027729636,0.0,0.047660311958405546,0.0025996533795493936,0.03119584055459272,0.02339688041594454,0.0,0.03552859618717504,0.0,0.0,0.01169844020797227,0.022530329289428077,0.045060658578856154,0.029896013864818025,0.0,0.013431542461005199,0.020363951473136917
FC1,0.0,0.0,0.0,0.040342298288508556,0.0,0.05745721271393643,0.0,0.05990220048899755,0.0,0.042787286063569685,0.0,0.0,0.0,0.05990220048899755,0.0,0.05745721271393643,0.05745721271393643,0.0,0.05990220048899755,0.0,0.0,0.0,0.023227383863080684,0.0,0.05990220048899755,0.04523227383863081,0.05990220048899755,0.017114914425427872,0.0,0.0550122249388753,0.05990220048899755,0.05012224938875306,0.0,0.008557457212713936,0.0,0.0,0.023227383863080684,0.0,0.019559902200488997,0.0,0.0,0.030562347188264057,0.0,0.05990220048899755,0.017114914425427872,0.0,0.0,0.0,0.0,0.035452322738386305,0.0,0.0
C3,0.03770739064856712,0.043740573152337855,0.04424333836098542,0.0,0.04424333836098542,0.0,0.042735042735042736,0.0,0.04424333836098542,0.0,0.04122674710910005,0.033685268979386625,0.04424333836098542,0.0,0.04424333836098542,0.0,0.0,0.0,0.0,0.038712921065862244,0.03720462543991956,0.03971845148315736,0.002513826043237808,0.033182503770739065,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.04424333836098542,0.007038712921065862,0.04424333836098542,0.01809954751131222,0.0,0.043237807943690296,0.003519356460532931,0.03569632981397687,0.027652086475615886,0.0,0.04022121669180493,0.0,0.0,0.014077425842131725,0.026143790849673203,0.043237807943690296,0.03469079939668175,0.0,0.01558572146807441,0.024132730015082957
T7,0.0,0.0,0.0,0.028210838901262063,0.0,0.035634743875278395,0.0,0.08685968819599109,0.0,0.02969561989606533,0.0,0.0,0.0,0.07869339272457312,0.0,0.08611729769858946,0.05270972531551596,0.0,0.08463251670378619,0.0,0.0,0.0,0.014105419450631032,0.0,0.04974016332590943,0.02746844840386043,0.050482553823311065,0.010393466963622866,0.0,0.07349665924276169,0.07943578322197475,0.050482553823311065,0.0,0.008908685968819599,0.0,0.0,0.014105419450631032,0.0,0.015590200445434299,0.0,0.0,0.01855976243504083,0.0,0.07275426874536006,0.010393466963622866,0.0,0.0,0.0,0.0,0.021529324424647365,0.0,0.0
TP9,0.03225806451612903,0.045415959252971136,0.04711375212224109,0.0,0.053904923599320885,0.0,0.036926994906621394,0.0,0.053904923599320885,0.0,0.04456706281833616,0.02928692699490662,0.055178268251273345,0.0012733446519524619,0.053904923599320885,0.0,0.0,0.0,0.0,0.03353140916808149,0.03183361629881155,0.039898132427843805,0.003395585738539898,0.028862478777589132,0.0,0.0,0.0,0.0,0.0055178268251273345,0.0,0.0,0.0,0.0466893039049236,0.005942275042444821,0.052207130730050934,0.015280135823429542,0.0,0.0466893039049236,0.0029711375212224107,0.031409168081494056,0.0233446519524618,0.0,0.03522920203735144,0.0,0.0,0.011884550084889643,0.022920203735144314,0.04499151103565365,0.030135823429541596,0.0,0.013157894736842105,0.02037351443123939
CP5,0.0,0.0014044943820224719,0.0,0.05898876404494382,0.0,0.046348314606741575,0.0,0.05337078651685393,0.0,0.05758426966292135,0.004213483146067416,0.0014044943820224719,0.0,0.047752808988764044,0.0,0.05758426966292135,0.05196629213483146,0.0,0.05337078651685393,0.0,0.0,0.0014044943820224719,0.014044943820224719,0.0014044943820224719,0.047752808988764044,0.03932584269662921,0.05056179775280899,0.014044943820224719,0.0014044943820224719,0.05758426966292135,0.05196629213483146,0.060393258426966294,0.0,0.02247191011235955,0.0,0.0,0.025280898876404494,0.0,0.0351123595505618,0.0014044943820224719,0.0014044943820224719,0.032303370786516857,0.0,0.05196629213483146,0.019662921348314606,0.0014044943820224719,0.0014044943820224719,0.0014044943820224719,0.0014044943820224719,0.02949438202247191,0.0,0.0014044943820224719
