,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.13186813186813187,0.10989010989010989,0.14285714285714285,0.0989010989010989,0.10989010989010989,0.13186813186813187,0.13186813186813187,0.14285714285714285
postcentral-lh,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13095238095238096
postcentral-rh,0.1276595744680851,0.10638297872340426,0.1595744680851064,0.09574468085106383,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.14893617021276595
precentral-lh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
superiorfrontal-lh,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13095238095238096
superiorfrontal-rh,0.13186813186813187,0.10989010989010989,0.14285714285714285,0.0989010989010989,0.10989010989010989,0.13186813186813187,0.13186813186813187,0.14285714285714285
superiorparietal-lh,0.13186813186813187,0.10989010989010989,0.14285714285714285,0.0989010989010989,0.10989010989010989,0.13186813186813187,0.13186813186813187,0.14285714285714285
superiorparietal-rh,0.1276595744680851,0.10638297872340426,0.1595744680851064,0.09574468085106383,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.14893617021276595
