,parstriangularis-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
postcentral-rh,0.06293706293706294,0.14685314685314685,0.13286713286713286,0.13286713286713286,0.15384615384615385,0.11188811188811189,0.1258741258741259,0.13286713286713286
precentral-rh,0.06428571428571428,0.14285714285714285,0.1357142857142857,0.1357142857142857,0.14285714285714285,0.11428571428571428,0.12857142857142856,0.1357142857142857
superiorfrontal-rh,0.06428571428571428,0.14285714285714285,0.1357142857142857,0.1357142857142857,0.14285714285714285,0.11428571428571428,0.12857142857142856,0.1357142857142857
superiorparietal-rh,0.06293706293706294,0.14685314685314685,0.13286713286713286,0.13286713286713286,0.15384615384615385,0.11188811188811189,0.1258741258741259,0.13286713286713286
superiortemporal-lh,0.07086614173228346,0.13385826771653545,0.13385826771653545,0.13385826771653545,0.13385826771653545,0.12598425196850394,0.13385826771653545,0.13385826771653545
superiortemporal-rh,0.06521739130434782,0.13768115942028986,0.13768115942028986,0.13768115942028986,0.13768115942028986,0.11594202898550725,0.13043478260869565,0.13768115942028986
supramarginal-rh,0.06428571428571428,0.14285714285714285,0.1357142857142857,0.1357142857142857,0.14285714285714285,0.11428571428571428,0.12857142857142856,0.1357142857142857
