,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh
caudalmiddlefrontal-rh,0.12401055408970976,0.12928759894459102,0.11081794195250659,0.12928759894459102,0.12928759894459102,0.12928759894459102,0.12928759894459102,0.11873350923482849
cuneus-lh,0.04934541792547835,0.18731117824773413,0.08358509566968782,0.1268882175226586,0.1701913393756294,0.11782477341389729,0.14904330312185296,0.11581067472306143
cuneus-rh,0.06260296540362438,0.13673805601317957,0.17627677100494235,0.15321252059308071,0.10378912685337727,0.11532125205930807,0.12520593080724876,0.12685337726523888
isthmuscingulate-rh,0.05861244019138756,0.14952153110047847,0.11124401913875598,0.15789473684210525,0.12679425837320574,0.12799043062200957,0.1423444976076555,0.1255980861244019
lateraloccipital-lh,0.05005107252298264,0.1644535240040858,0.06435137895812053,0.10827374872318693,0.22063329928498468,0.12155260469867211,0.14198161389172625,0.12870275791624106
lateraloccipital-rh,0.05693069306930693,0.1373762376237624,0.08663366336633663,0.125,0.1448019801980198,0.15099009900990099,0.14603960396039603,0.15222772277227722
pericalcarine-lh,0.05337690631808279,0.15250544662309368,0.08278867102396514,0.12962962962962962,0.15250544662309368,0.1328976034858388,0.16122004357298475,0.13507625272331156
pericalcarine-rh,0.05030674846625767,0.1312883435582822,0.08834355828220859,0.11901840490797547,0.15337423312883436,0.14478527607361963,0.1423312883435583,0.1705521472392638
