,cuneus-lh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.2717852096090438,0.12152614225153086,0.045219029674988226,0.08855393311351861,0.13801224682053698,0.044747998115873766,0.16250588789448894,0.12764955252001883
cuneus-rh,0.1261127596439169,0.29772502472799206,0.02967359050445104,0.09643916913946587,0.09495548961424333,0.033630069238377844,0.18001978239366964,0.1414441147378833
frontalpole-lh,0.10071210579857579,0.06307222787385554,0.5696846388606307,0.029501525940996948,0.04679552390640895,0.048830111902339775,0.10071210579857579,0.04069175991861648
isthmuscingulate-rh,0.09268292682926829,0.1035230352303523,0.016260162601626018,0.2910569105691057,0.11327913279132791,0.12140921409214092,0.11056910569105691,0.15121951219512195
lateraloccipital-lh,0.15493757094211125,0.10783200908059024,0.026106696935300794,0.12599318955732122,0.2542565266742338,0.05959137343927355,0.14869466515323496,0.12258796821793416
parahippocampal-rh,0.07248764415156507,0.05271828665568369,0.036243822075782535,0.16803953871499178,0.0815485996705107,0.4514003294892916,0.057660626029654036,0.07990115321252059
pericalcarine-lh,0.15884811890385508,0.1732466326056665,0.04505341384115188,0.10032512772875057,0.11983279145378542,0.036228518346493266,0.24988388295401764,0.11658151416627961
pericalcarine-rh,0.12771203155818542,0.13856015779092704,0.016765285996055226,0.15187376725838264,0.10798816568047337,0.05621301775147929,0.12376725838264299,0.27712031558185407
