,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh
caudalmiddlefrontal-rh,0.5092936802973977,0.06071871127633209,0.058240396530359353,0.11895910780669144,0.061957868649318466,0.06071871127633209,0.07434944237918216,0.055762081784386616
cuneus-lh,0.020256304257957835,0.21248449772633318,0.13311285655229432,0.12856552294336504,0.15254237288135594,0.11037618850764778,0.13352625051674247,0.10913600661430344
cuneus-rh,0.02358926919518964,0.14338575393154487,0.21877890841813136,0.15818686401480112,0.12072155411655874,0.08788159111933395,0.13135985198889916,0.11609620721554116
isthmuscingulate-rh,0.04425531914893617,0.12978723404255318,0.14382978723404255,0.19702127659574467,0.12936170212765957,0.10085106382978723,0.14468085106382977,0.1102127659574468
lateraloccipital-lh,0.02396021699819168,0.15596745027124773,0.11708860759493671,0.13743218806509946,0.2011754068716094,0.1089511754068716,0.1410488245931284,0.11437613019891502
lateraloccipital-rh,0.020228671943711522,0.12005277044854881,0.09102902374670185,0.10949868073878628,0.11037818821459983,0.24318381706244502,0.15919085312225154,0.14643799472295516
pericalcarine-lh,0.025256511444356748,0.12312549329123915,0.11404893449092345,0.14127861089187055,0.1239147592738753,0.13891081294396213,0.20086819258089977,0.13259668508287292
pericalcarine-rh,0.01966041108132261,0.11438784629133154,0.11438784629133154,0.11751563896336015,0.1161751563896336,0.1483467381590706,0.1546023235031278,0.21492403932082216
