,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.7582781456953642,0.023178807947019868,0.029801324503311258,0.0,0.07781456953642384,0.09768211920529801,0.013245033112582781,0.0
frontalpole-lh,0.010820559062218215,0.5482416591523895,0.08476104598737602,0.20468890892696123,0.04959422903516682,0.002705139765554554,0.02254283137962128,0.07664562669071236
frontalpole-rh,0.01853997682502897,0.12862108922363846,0.5840092699884125,0.1100811123986095,0.0,0.031286210892236384,0.08342989571263036,0.0440324449594438
medialorbitofrontal-lh,0.0,0.2371031746031746,0.08531746031746032,0.5684523809523809,0.057539682539682536,0.0,0.011904761904761904,0.03968253968253968
parahippocampal-lh,0.06956521739130435,0.07101449275362319,0.0,0.07536231884057971,0.6927536231884058,0.05217391304347826,0.0391304347826087,0.0
parahippocampal-rh,0.09983079526226735,0.011844331641285956,0.043993231810490696,0.0,0.05414551607445008,0.7834179357021996,0.00676818950930626,0.0
temporalpole-lh,0.007361963190184049,0.033128834355828224,0.08711656441717791,0.013496932515337423,0.025766871165644172,0.007361963190184049,0.7877300613496933,0.03803680981595092
temporalpole-rh,0.0,0.16326530612244897,0.055658627087198514,0.07050092764378478,0.0,0.0,0.05380333951762523,0.6567717996289425
