,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.4682274247491639,0.0,0.0,0.1496655518394649,0.1028428093645485,0.17224080267558528,0.027591973244147156,0.0794314381270903
frontalpole-lh,0.0018552875695732839,0.8107606679035251,0.137291280148423,0.0,0.0,0.0,0.00927643784786642,0.04081632653061224
frontalpole-rh,0.0,0.14432989690721648,0.7749140893470791,0.00859106529209622,0.0,0.0,0.070446735395189,0.001718213058419244
inferiortemporal-rh,0.1279826464208243,0.0,0.006507592190889371,0.3658712942877802,0.13159797541576285,0.21691973969631237,0.07881417208966016,0.07230657989877079
insula-rh,0.11715867158671586,0.0,0.0,0.15682656826568267,0.45018450184501846,0.1706642066420664,0.07564575645756458,0.02952029520295203
parahippocampal-rh,0.15840840840840842,0.0,0.0,0.22372372372372373,0.1448948948948949,0.4016516516516517,0.027777777777777776,0.04354354354354354
temporalpole-rh,0.028935185185185185,0.008101851851851851,0.05324074074074074,0.12152777777777778,0.09143518518518519,0.03587962962962963,0.6157407407407407,0.04513888888888889
transversetemporal-rh,0.09225512528473805,0.02733485193621868,0.0,0.1082004555808656,0.04100227790432802,0.05694760820045558,0.04783599088838269,0.6264236902050114
