,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
parsopercularis-lh,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.10526315789473684,0.12781954887218044
postcentral-rh,0.07142857142857142,0.17857142857142858,0.0992063492063492,0.17857142857142858,0.0873015873015873,0.17857142857142858,0.05555555555555555,0.15079365079365079
precentral-lh,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.12643678160919541,0.13793103448275862,0.08045977011494253,0.13793103448275862
precentral-rh,0.07142857142857142,0.17857142857142858,0.0992063492063492,0.17857142857142858,0.0873015873015873,0.17857142857142858,0.05555555555555555,0.15079365079365079
rostralmiddlefrontal-lh,0.11392405063291139,0.13291139240506328,0.13291139240506328,0.13291139240506328,0.13291139240506328,0.13291139240506328,0.08860759493670886,0.13291139240506328
rostralmiddlefrontal-rh,0.07142857142857142,0.17857142857142858,0.0992063492063492,0.17857142857142858,0.0873015873015873,0.17857142857142858,0.05555555555555555,0.15079365079365079
superiorfrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-lh,0.07929515418502203,0.16299559471365638,0.11013215859030837,0.16299559471365638,0.09691629955947137,0.16299559471365638,0.06167400881057269,0.16299559471365638
