,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-rh
inferiorparietal-rh,0.211340206185567,0.0979381443298969,0.0979381443298969,0.0979381443298969,0.0979381443298969,0.0979381443298969,0.08762886597938144,0.211340206185567
parsopercularis-lh,0.1111111111111111,0.14035087719298245,0.13742690058479531,0.14035087719298245,0.13742690058479531,0.12280701754385964,0.09941520467836257,0.1111111111111111
parstriangularis-rh,0.11515151515151516,0.13333333333333333,0.14242424242424243,0.1393939393939394,0.1303030303030303,0.12121212121212122,0.10303030303030303,0.11515151515151516
rostralmiddlefrontal-rh,0.11343283582089553,0.13432835820895522,0.14328358208955225,0.14029850746268657,0.13134328358208955,0.12238805970149254,0.10149253731343283,0.11343283582089553
superiorfrontal-lh,0.11242603550295859,0.1390532544378698,0.13609467455621302,0.1390532544378698,0.13609467455621302,0.1242603550295858,0.10059171597633136,0.11242603550295859
superiorfrontal-rh,0.11912225705329153,0.13166144200626959,0.13166144200626959,0.13166144200626959,0.13166144200626959,0.12852664576802508,0.10658307210031348,0.11912225705329153
superiorparietal-lh,0.1059190031152648,0.1059190031152648,0.1059190031152648,0.1059190031152648,0.1059190031152648,0.1059190031152648,0.2585669781931464,0.1059190031152648
superiortemporal-rh,0.211340206185567,0.0979381443298969,0.0979381443298969,0.0979381443298969,0.0979381443298969,0.0979381443298969,0.08762886597938144,0.211340206185567
