,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12861736334405144,0.13504823151125403,0.12861736334405144,0.13183279742765272,0.12218649517684887,0.1157556270096463,0.1189710610932476,0.1189710610932476
parsopercularis-lh,0.12615384615384614,0.1476923076923077,0.13230769230769232,0.13538461538461538,0.11692307692307692,0.11076923076923077,0.11384615384615385,0.11692307692307692
parstriangularis-rh,0.12091503267973856,0.14052287581699346,0.14052287581699346,0.13725490196078433,0.11764705882352941,0.11437908496732026,0.11764705882352941,0.1111111111111111
rostralmiddlefrontal-rh,0.12140575079872204,0.14057507987220447,0.13738019169329074,0.13738019169329074,0.1182108626198083,0.11501597444089456,0.1182108626198083,0.11182108626198083
superiorfrontal-lh,0.12416107382550336,0.13087248322147652,0.12751677852348994,0.13087248322147652,0.12416107382550336,0.12080536912751678,0.12416107382550336,0.1174496644295302
superiorfrontal-rh,0.12323943661971831,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.12323943661971831,0.1267605633802817,0.11971830985915492
superiortemporal-lh,0.12237762237762238,0.12937062937062938,0.1258741258741259,0.12937062937062938,0.1258741258741259,0.12237762237762238,0.1258741258741259,0.11888111888111888
superiortemporal-rh,0.1288135593220339,0.1288135593220339,0.12203389830508475,0.12542372881355932,0.12542372881355932,0.12203389830508475,0.12203389830508475,0.12542372881355932
