,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12594458438287154,0.12090680100755667,0.12846347607052896,0.12594458438287154,0.12342569269521411,0.12594458438287154,0.12342569269521411,0.12594458438287154
parsopercularis-lh,0.12531969309462915,0.12276214833759591,0.12531969309462915,0.12531969309462915,0.12531969309462915,0.12531969309462915,0.12531969309462915,0.12531969309462915
parstriangularis-rh,0.12594458438287154,0.12090680100755667,0.12846347607052896,0.12594458438287154,0.12342569269521411,0.12594458438287154,0.12342569269521411,0.12594458438287154
rostralmiddlefrontal-rh,0.12594458438287154,0.12090680100755667,0.12846347607052896,0.12594458438287154,0.12342569269521411,0.12594458438287154,0.12342569269521411,0.12594458438287154
superiorfrontal-lh,0.12626262626262627,0.12121212121212122,0.12626262626262627,0.12626262626262627,0.12373737373737374,0.12626262626262627,0.12373737373737374,0.12626262626262627
superiorfrontal-rh,0.12594458438287154,0.12090680100755667,0.12846347607052896,0.12594458438287154,0.12342569269521411,0.12594458438287154,0.12342569269521411,0.12594458438287154
superiortemporal-rh,0.12626262626262627,0.12121212121212122,0.12626262626262627,0.12626262626262627,0.12373737373737374,0.12626262626262627,0.12373737373737374,0.12626262626262627
supramarginal-rh,0.12594458438287154,0.12090680100755667,0.12846347607052896,0.12594458438287154,0.12342569269521411,0.12594458438287154,0.12342569269521411,0.12594458438287154
