,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12666666666666668,0.13,0.12333333333333334,0.12666666666666668,0.12666666666666668,0.12,0.12333333333333334,0.12333333333333334
parsopercularis-lh,0.12745098039215685,0.13725490196078433,0.12091503267973856,0.12745098039215685,0.12418300653594772,0.11764705882352941,0.12091503267973856,0.12418300653594772
parstriangularis-rh,0.12237762237762238,0.12937062937062938,0.1258741258741259,0.12937062937062938,0.1258741258741259,0.12237762237762238,0.1258741258741259,0.11888111888111888
rostralmiddlefrontal-rh,0.12244897959183673,0.1292517006802721,0.12585034013605442,0.1292517006802721,0.12585034013605442,0.12244897959183673,0.12585034013605442,0.11904761904761904
superiorfrontal-lh,0.12244897959183673,0.1292517006802721,0.12585034013605442,0.1292517006802721,0.12585034013605442,0.12244897959183673,0.12585034013605442,0.11904761904761904
superiorfrontal-rh,0.12323943661971831,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.12323943661971831,0.1267605633802817,0.11971830985915492
superiortemporal-lh,0.12237762237762238,0.12937062937062938,0.1258741258741259,0.12937062937062938,0.1258741258741259,0.12237762237762238,0.1258741258741259,0.11888111888111888
superiortemporal-rh,0.1288135593220339,0.1288135593220339,0.12203389830508475,0.12542372881355932,0.12542372881355932,0.12203389830508475,0.12203389830508475,0.12542372881355932
