,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-rh
inferiorparietal-rh,0.12416107382550336,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.11409395973154363,0.12416107382550336
parsopercularis-lh,0.11411411411411411,0.13813813813813813,0.13213213213213212,0.13513513513513514,0.13813813813813813,0.12612612612612611,0.1021021021021021,0.11411411411411411
parstriangularis-rh,0.11875,0.13125,0.134375,0.134375,0.13125,0.125,0.10625,0.11875
rostralmiddlefrontal-rh,0.11692307692307692,0.13230769230769232,0.13538461538461538,0.13538461538461538,0.13230769230769232,0.12615384615384614,0.10461538461538461,0.11692307692307692
superiorfrontal-lh,0.1148036253776435,0.13595166163141995,0.13293051359516617,0.13595166163141995,0.13595166163141995,0.1268882175226586,0.1027190332326284,0.1148036253776435
superiorfrontal-rh,0.11912225705329153,0.13166144200626959,0.13166144200626959,0.13166144200626959,0.13166144200626959,0.12852664576802508,0.10658307210031348,0.11912225705329153
superiorparietal-lh,0.12546125461254612,0.12546125461254612,0.12546125461254612,0.12546125461254612,0.12546125461254612,0.12546125461254612,0.12177121771217712,0.12546125461254612
superiortemporal-rh,0.12416107382550336,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.11409395973154363,0.12416107382550336
