,Fp1,FC5,TP10,C4,AF7,F5,FC4,FT8
Fp1,0.2857142857142857,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0
FC5,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.19047619047619047,0.047619047619047616,0.0,0.38095238095238093,0.3333333333333333,0.0,0.0,0.047619047619047616
AF7,0.21052631578947367,0.0,0.0,0.42105263157894735,0.3684210526315789,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
