,Fp1,F7,T7,Pz,F8,Fp2,AF7,P1
Fp1,0.34782608695652173,0.0,0.0,0.0,0.0,0.3333333333333333,0.3188405797101449,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.34782608695652173,0.0,0.0,0.0,0.0,0.3333333333333333,0.3188405797101449,0.0
AF7,0.3384615384615385,0.0,0.0,0.0,0.0,0.3384615384615385,0.3230769230769231,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
