,Fp1,F7,T7,Pz,F8,Fp2,AF7,P1
Fp1,0.36619718309859156,0.023474178403755867,0.028169014084507043,0.0,0.0,0.3568075117370892,0.22535211267605634,0.0
F7,0.06493506493506493,0.7662337662337663,0.0,0.0,0.0,0.06493506493506493,0.1038961038961039,0.0
T7,0.04597701149425287,0.0,0.6436781609195402,0.13793103448275862,0.06896551724137931,0.05747126436781609,0.04597701149425287,0.0
Pz,0.012048192771084338,0.0,0.1566265060240964,0.5421686746987951,0.26506024096385544,0.012048192771084338,0.012048192771084338,0.0
F8,0.0,0.0,0.08695652173913043,0.3188405797101449,0.5942028985507246,0.0,0.0,0.0
Fp2,0.3598130841121495,0.02336448598130841,0.03271028037383177,0.0,0.0,0.3644859813084112,0.21962616822429906,0.0
AF7,0.23529411764705882,0.03431372549019608,0.024509803921568627,0.0,0.0,0.22549019607843138,0.4803921568627451,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
